product_name,price,image_url,web_url,gender,index_column,type,colors
Silk-blend Rib-knit Skirt,$ 84.99,"https://lp2.hm.com/hmgoepprod?set=source[/62/64/6264a7610b6c34b875510a0ade02818863d0d8a7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222712002.html,female,464,Skirt,"{76,75,81}"
Fine-knit Cardigan,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/ae/bf/aebfc6c04f84db9853b7a222caf131b1fc965db0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222751001.html,female,465,Outerwear,"{22,22,23}"
Linen-blend Shirt Dress,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/bc/24/bc245f51c78a3696f223e66e0117a35233488344.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219052001.html,female,466,Outerwear,"{96,87,71}"
Stretchy and Sculpting Firm Shape Thong Bodysuit,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/7f/e5/7fe5fc2fa62cf7e85c8578a7bca2abee68200c27.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218329001.html,female,467,Swimwear,"{32,29,35}"
Shirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/e3/72/e3727f5bd624ab4b564104a7e0b963deccf0b187.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1220978003.html,female,468,Top,"{238,231,218}"
Slim High Jeans,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/b1/3b/b13b24835486fee8b78d6321daa7440c997c07ba.jpg],origin[dam],category[ladies_divided_jeans_slim],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210619002.html,female,469,Pants,"{130,159,182}"
Dress Pants,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/25/2d/252df24e3760caf56d718cf4f3080676bcdcf08a.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1172763009.html,female,470,Pants,"{42,42,42}"
Oversized Poplin Shirt,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/e9/89/e989352f14a92d174880c9133d9473e2fa62ddf2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218851002.html,female,471,Top,"{186,206,231}"
Cowl-neck Satin Blouse,$ 32.99,"https://lp2.hm.com/hmgoepprod?set=source[/9d/38/9d38e2346e703f54bbaa3e368125c26aeed0a48a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216143002.html,female,472,Top,"{230,226,218}"
Crinkled Blouse,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/7c/0f/7c0fd74dacc69c38c0e10f60d230573fdd18307a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214992003.html,female,473,Top,"{239,240,237}"
Canvas Pumps,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/91/16/911661e9d6fcc5183d18be025a38c52476592544.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208614003.html,female,474,Shoe,"{239,239,239}"
Linen Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/9e/2c/9e2c0a845e6bebb4c19d46ca95d6cab66e6d336b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219107008.html,female,475,Top,"{208,221,227}"
Rib-knit Sweetheart-neckline Top,$ 28.99,"https://lp2.hm.com/hmgoepprod?set=source[/53/b4/53b44f6352f1ae795093ed2e191ff753e40493c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215262001.html,female,476,Outerwear,"{21,21,23}"
Tailored Suit Vest,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/0f/4a/0f4a3ecf69e274e6c0fcbd50c6d0e97551306b58.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1225537001.html,female,477,Outerwear,"{24,22,23}"
Short-sleeved Shirt,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/ce/ea/ceea61edd99dd30b5acd939a60ce01593e2b1a13.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214939004.html,female,478,Top,"{201,215,102}"
Nylon Parachute Pants,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/60/71/6071e721ffee0831a2ea29bbff92df1ff2e03bcd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214167001.html,female,479,Pants,"{33,32,37}"
One-shoulder Dress,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/af/8a/af8a28de26c908503e2ee0c1987304eb76b1ecbe.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214046001.html,female,480,Dress,"{30,28,32}"
Tie-detail Dress,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/86/12/861265dac866b30219d8d7705a1fc2dd0d287d75.jpg],origin[dam],category[ladies_dresses_longsleevedress],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216182001.html,female,481,Clothing,"{169,154,93}"
Curvy Fit Baggy Low Jeans,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/0f/67/0f67484bb8531be73a185d75d8d78a28efc4c1c2.jpg],origin[dam],category[ladies_divided_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213944001.html,female,482,Pants,"{148,170,185}"
Quilted crossbody bag,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/ca/c1/cac1a4685cff0b27ee01fd492038d230c89adb1e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1226432001.html,female,483,Luggage & bags,"{177,150,127}"
Wide-leg Wool Pants,$ 119.00,"https://lp2.hm.com/hmgoepprod?set=source[/68/c7/68c7a310518a2b5cb713b3e4c3f6386eb2bc4e75.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215675001.html,female,484,Pants,"{26,26,28}"
Cardigan,$ 36.99,"https://lp2.hm.com/hmgoepprod?set=source[/e6/f4/e6f44ecac95d49fc5c1d951304d5f236406b47b9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203130002.html,female,485,Outerwear,"{215,204,188}"
Sneakers,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/87/b8/87b8c86384219083a20b571d007c9be2c8e92138.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208965003.html,female,486,Shoe,"{205,193,176}"
Top with Eyelet Embroidered Sleeves,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/8b/56/8b569c7ee0d77a475a94e0e632676336d8bb28b7.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1223275003.html,female,487,Top,"{185,188,168}"
Satin Shirt,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/37/66/376635708c24a9e4277514f8abf1a0dc80b4cf45.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1226700001.html,female,488,Dress,"{240,239,235}"
Baggy Low Jeans,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/b2/c8/b2c8ff4f0f962b95a010f98e353837ee5a528c20.jpg],origin[dam],category[ladies_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1199190003.html,female,489,Pants,"{177,160,145}"
Chunky Loafers,$ 40.99,"https://lp2.hm.com/hmgoepprod?set=source[/b4/36/b436e13d548157debc8d2e059b844959d21c8559.jpg],origin[dam],category[ladies_shoes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1206747002.html,female,490,Shoe,"{60,52,52}"
Twill Cargo Pants,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/ad/ad/adad843b4f62f4abaf372c6421453838e4485821.jpg],origin[dam],category[ladies_trousers_cargo],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210449003.html,female,491,Pants,"{120,108,84}"
Hole-knit Sweater,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/5d/98/5d988aef40163b70fa50117efcecfb429f26c663.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222756001.html,female,492,Outerwear,"{236,232,226}"
Ballet Flats,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/4a/00/4a001f0d217f4c8fa26fb94397db01bbb92ea1ba.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208825001.html,female,493,Shoe,"{23,29,32}"
Bouclé-knit Bodycon Dress,$ 51.99,"https://lp2.hm.com/hmgoepprod?set=source[/9d/4b/9d4b5eafdfadae9b523796e41f4c28a3bf4731b0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208744001.html,female,494,Dress,"{241,242,236}"
Sweater,$ 28.99,"https://lp2.hm.com/hmgoepprod?set=source[/8c/91/8c9196f286dcb94c540edfd042b1fa8e6cd2e1d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213827001.html,female,495,Outerwear,"{25,24,22}"
Straight High Jeans,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/45/bb/45bbd5b9d7113eb1505e8d60864f08d5999e6b79.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218391001.html,female,496,Pants,"{133,154,171}"
Bubble-hem Tube Top,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/af/5d/af5d74ee85b28686eb225d16e2183979dc5c6d60.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1227087001.html,female,497,Top,"{236,233,223}"
Satin Maxi Skirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/7f/3c/7f3c2f97ea313ad247e1a001e8bbf24e566fb667.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1209993001.html,female,498,Skirt,"{29,27,28}"
V-neck Blouse,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/c4/d7/c4d7cf87eca14801620e12fdc6d718a7cd4ca0df.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0939703091.html,female,499,Top,"{222,222,219}"
Embroidered Linen-blend Blouse,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/9c/3a/9c3a86119b51eb903da41fcb01954828f367a014.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1228187001.html,female,500,Top,"{241,241,238}"
Cap-sleeved Bodycon Dress,$ 18.99,"https://lp2.hm.com/hmgoepprod?set=source[/e8/56/e8562ba2c0eba681593550396dce88aa9eddaf7d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1205804001.html,female,501,Dress,"{29,27,30}"
Crossbody Bag,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/2f/d3/2fd3f8dd633815e57d9b9862389317f522e98308.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1221369002.html,female,502,Bag,"{48,47,52}"
Nylon Parachute Pants,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/41/35/41357d7cee6dcf1541a984041ae318adbb564333.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214167003.html,female,503,Pants,"{226,223,217}"
Square-neck Cotton Blouse,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/7b/cb/7bcb1f7056458c46cc418fd348784306df6be5a1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210699002.html,female,504,Top,"{210,204,145}"
Oversized T-shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/5b/fd/5bfd2a57497a287b4117a41cb2757d82c8ef1c00.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1206236002.html,female,505,Top,"{242,242,240}"
Ruffle-trimmed Rib-knit Top,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/14/56/145624155cd7007ba38c900ad8e3fea9bbff15ba.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214761002.html,female,506,Top,"{179,196,221}"
Baggy High Jeans,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/5c/98/5c98cc094068ee27a9d032625d8283d3ac2181a2.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208532009.html,female,507,Pants,"{130,128,130}"
Slacks,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/27/1c/271c0766f5e9e02c4d9851472b4092da9dff0368.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1036648026.html,female,508,Pants,"{28,30,41}"
Shirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/40/b5/40b53210f7375a85b7c8370caece8c281ca35d42.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1220978004.html,female,509,Top,"{49,49,49}"
High Waist Shorts,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/43/6f/436fa828d3f9337126b436f496615600f5707b10.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214927001.html,female,510,Shorts,"{199,206,108}"
Fitted Top,$ 13.99,"https://lp2.hm.com/hmgoepprod?set=source[/50/4b/504b26c6a418901084ca64fd2dac476379b7587f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1230410001.html,female,511,Top,"{235,184,217}"
Jersey Thong Bodysuit,$ 15.99,"https://lp2.hm.com/hmgoepprod?set=source[/b3/f8/b3f8442fbfc0316e152589f2f7e74cec84473135.jpg],origin[dam],category[ladies_plus],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1195451007.html,female,512,Top,"{242,241,237}"
Wide-cut Pull-on Pants,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/cc/cb/cccbdd1368f9255a2bfc93c77ce2d84fa3a4a682.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214177001.html,female,513,Pants,"{31,29,30}"
Trench Coat,$ 84.99,"https://lp2.hm.com/hmgoepprod?set=source[/c0/3c/c03cd3305c0e599af18f6a1268b120db05f99796.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202780001.html,female,514,Outerwear,"{220,217,205}"
Sneakers,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/d1/88/d1886c73e79595ef3d91f9ed3b701100a30ef681.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208965002.html,female,515,Shoe,"{29,29,31}"
Narrow Leather Belt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/c5/34/c534bcec62d345583f3ae4018edf2d5ddf2d4e18.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1221558001.html,female,516,"",{}
Pull-on Maxi Skirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/12/31/1231e308426e5ef43dec51b89e16a2a4cb6e7857.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1209995001.html,female,517,Shorts,"{25,25,26}"
Slim Mom High Ankle Jeans,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/8b/3a/8b3a9ba5b5c71e724a827adb20156920de30047d.jpg],origin[dam],category[ladies_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0941666055.html,female,518,Pants,"{137,159,176}"
Coated Pencil Skirt,$ 59.99,"https://lp2.hm.com/hmgoepprod?set=source[/22/b2/22b2390762303e84b3ad25fb75361d7f44bf084a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1227880001.html,female,519,Skirt,"{47,47,47}"
Sweater Vest,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/c6/0f/c60fd3fdf1f5df38480d1898a853f71805c21aa5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1223053003.html,female,520,Outerwear,"{29,25,26}"
Crêped Dress,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/c5/52/c5522d38e47343995256a2c6a86331e6431e7acb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218087001.html,female,521,Top,"{26,25,27}"
Ruffle-trimmed Crêped Blouse,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/b3/38/b33879641ce11aa0aca5641fc21358a761df27c7.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1126584017.html,female,522,Dress,"{193,187,175}"
Mohair-blend Knit Top,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/1b/d6/1bd69fdc00a9f5727f36ef49e36f8138c24ddf0e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218191001.html,female,523,Top,"{241,240,232}"
Printed Sweatshirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/12/ae/12aea921e56dea0db1dc09ec9acc3cd844b14767.jpg],origin[dam],category[ladies_licence],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1096931026.html,female,524,Outerwear,"{235,235,235}"
Down Bomber Jacket,$ 149.00,"https://lp2.hm.com/hmgoepprod?set=source[/36/fb/36fb94dc6a9daac2fe579669eeb1c622eee89b6b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214981001.html,female,525,Outerwear,"{78,77,84}"
Ankle-length Pants,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/16/52/1652f7b6e68c7c37f5238ac810b4d1b78476e38b.jpg],origin[dam],category[ladies_trousers_highwaisted],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1011909038.html,female,526,Pants,"{198,190,182}"
Track Pants with Piping,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/94/5e/945e5cf29613ba627580be550e3859df68218d0e.jpg],origin[dam],category[ladies_divided_new_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203817003.html,female,527,Shorts,"{39,48,77}"
Silk-blend Rib-knit Top,$ 64.99,"https://lp2.hm.com/hmgoepprod?set=source[/ba/b3/bab35a682dec399250085070d6a2d16ad75bba15.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222711001.html,female,528,Top,"{72,72,77}"
Shoulder-pad Top,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/9c/0b/9c0b1c84af067a89cdaa530ece1b71736fc94f10.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1229832001.html,female,529,Top,"{31,31,34}"
